ticker,ccy,date,PX_LAST
BISBNZR Index,NZD,2001-01-31,77.39
BISBNZR Index,NZD,2001-02-28,76.37
BISBNZR Index,NZD,2001-03-31,75.3
BISBNZR Index,NZD,2001-04-30,73.95
BISBNZR Index,NZD,2001-05-31,76.33
BISBNZR Index,NZD,2001-06-30,75.7
BISBNZR Index,NZD,2001-07-31,75.22
BISBNZR Index,NZD,2001-08-31,77.69
BISBNZR Index,NZD,2001-09-30,75.71
BISBNZR Index,NZD,2001-10-31,75.62
BISBNZR Index,NZD,2001-11-30,76.13
BISBNZR Index,NZD,2001-12-31,76.55
BISBNZR Index,NZD,2002-01-31,78.63
BISBNZR Index,NZD,2002-02-28,78.1
BISBNZR Index,NZD,2002-03-31,79.95
BISBNZR Index,NZD,2002-04-30,81.32
BISBNZR Index,NZD,2002-05-31,83.21
BISBNZR Index,NZD,2002-06-30,86.59
BISBNZR Index,NZD,2002-07-31,84.3
BISBNZR Index,NZD,2002-08-31,82.19
BISBNZR Index,NZD,2002-09-30,83.33
BISBNZR Index,NZD,2002-10-31,85.75
BISBNZR Index,NZD,2002-11-30,87.44
BISBNZR Index,NZD,2002-12-31,89.41
BISBNZR Index,NZD,2003-01-31,92.47
BISBNZR Index,NZD,2003-02-28,93.89
BISBNZR Index,NZD,2003-03-31,93.45
BISBNZR Index,NZD,2003-04-30,92.55
BISBNZR Index,NZD,2003-05-31,93.79
BISBNZR Index,NZD,2003-06-30,94.02
BISBNZR Index,NZD,2003-07-31,95.7
BISBNZR Index,NZD,2003-08-31,95.78
BISBNZR Index,NZD,2003-09-30,94.85
BISBNZR Index,NZD,2003-10-31,95.2
BISBNZR Index,NZD,2003-11-30,98.88
BISBNZR Index,NZD,2003-12-31,99.7
BISBNZR Index,NZD,2004-01-31,101.47
BISBNZR Index,NZD,2004-02-29,104
BISBNZR Index,NZD,2004-03-31,100.89
BISBNZR Index,NZD,2004-04-30,98.23
BISBNZR Index,NZD,2004-05-31,96.64
BISBNZR Index,NZD,2004-06-30,98.5
BISBNZR Index,NZD,2004-07-31,100.44
BISBNZR Index,NZD,2004-08-31,102.26
BISBNZR Index,NZD,2004-09-30,103.09
BISBNZR Index,NZD,2004-10-31,105.13
BISBNZR Index,NZD,2004-11-30,104.94
BISBNZR Index,NZD,2004-12-31,106.29
BISBNZR Index,NZD,2005-01-31,105.1
BISBNZR Index,NZD,2005-02-28,106.07
BISBNZR Index,NZD,2005-03-31,107.71
BISBNZR Index,NZD,2005-04-30,107.49
BISBNZR Index,NZD,2005-05-31,108.09
BISBNZR Index,NZD,2005-06-30,108.29
BISBNZR Index,NZD,2005-07-31,105.11
BISBNZR Index,NZD,2005-08-31,106.47
BISBNZR Index,NZD,2005-09-30,106.92
BISBNZR Index,NZD,2005-10-31,108.06
BISBNZR Index,NZD,2005-11-30,108.56
BISBNZR Index,NZD,2005-12-31,108.77
BISBNZR Index,NZD,2006-01-31,105.94
BISBNZR Index,NZD,2006-02-28,104.41
BISBNZR Index,NZD,2006-03-31,98.88
BISBNZR Index,NZD,2006-04-30,96.05
BISBNZR Index,NZD,2006-05-31,95.38
BISBNZR Index,NZD,2006-06-30,95.2
BISBNZR Index,NZD,2006-07-31,94.84
BISBNZR Index,NZD,2006-08-31,96.56
BISBNZR Index,NZD,2006-09-30,99.99
BISBNZR Index,NZD,2006-10-31,101.41
BISBNZR Index,NZD,2006-11-30,101.03
BISBNZR Index,NZD,2006-12-31,103.04
BISBNZR Index,NZD,2007-01-31,104.45
BISBNZR Index,NZD,2007-02-28,103.86
BISBNZR Index,NZD,2007-03-31,103.81
BISBNZR Index,NZD,2007-04-30,107.58
BISBNZR Index,NZD,2007-05-31,107.23
BISBNZR Index,NZD,2007-06-30,110.4
BISBNZR Index,NZD,2007-07-31,112.8
BISBNZR Index,NZD,2007-08-31,104.91
BISBNZR Index,NZD,2007-09-30,102.74
BISBNZR Index,NZD,2007-10-31,106.49
BISBNZR Index,NZD,2007-11-30,105.65
BISBNZR Index,NZD,2007-12-31,107.38
BISBNZR Index,NZD,2008-01-31,106.32
BISBNZR Index,NZD,2008-02-29,107.81
BISBNZR Index,NZD,2008-03-31,106.45
BISBNZR Index,NZD,2008-04-30,104.4
BISBNZR Index,NZD,2008-05-31,103.21
BISBNZR Index,NZD,2008-06-30,101.42
BISBNZR Index,NZD,2008-07-31,100
BISBNZR Index,NZD,2008-08-31,97.73
BISBNZR Index,NZD,2008-09-30,95.4
BISBNZR Index,NZD,2008-10-31,90.93
BISBNZR Index,NZD,2008-11-30,86.84
BISBNZR Index,NZD,2008-12-31,84.57
BISBNZR Index,NZD,2009-01-31,83.41
BISBNZR Index,NZD,2009-02-28,79.99
BISBNZR Index,NZD,2009-03-31,82.53
BISBNZR Index,NZD,2009-04-30,86.46
BISBNZR Index,NZD,2009-05-31,88.6
BISBNZR Index,NZD,2009-06-30,92.64
BISBNZR Index,NZD,2009-07-31,93.72
BISBNZR Index,NZD,2009-08-31,97.24
BISBNZR Index,NZD,2009-09-30,99.49
BISBNZR Index,NZD,2009-10-31,102.17
BISBNZR Index,NZD,2009-11-30,99.88
BISBNZR Index,NZD,2009-12-31,98.85
BISBNZR Index,NZD,2010-01-31,100.24
BISBNZR Index,NZD,2010-02-28,97.49
BISBNZR Index,NZD,2010-03-31,97.51
BISBNZR Index,NZD,2010-04-30,98.32
BISBNZR Index,NZD,2010-05-31,98.9
BISBNZR Index,NZD,2010-06-30,99.06
BISBNZR Index,NZD,2010-07-31,100.23
BISBNZR Index,NZD,2010-08-31,99.49
BISBNZR Index,NZD,2010-09-30,100.4
BISBNZR Index,NZD,2010-10-31,101.25
BISBNZR Index,NZD,2010-11-30,104.57
BISBNZR Index,NZD,2010-12-31,102.53
BISBNZR Index,NZD,2011-01-31,103.56
BISBNZR Index,NZD,2011-02-28,101.66
BISBNZR Index,NZD,2011-03-31,98.13
BISBNZR Index,NZD,2011-04-30,102.48
BISBNZR Index,NZD,2011-05-31,103.31
BISBNZR Index,NZD,2011-06-30,105.92
BISBNZR Index,NZD,2011-07-31,109.34
BISBNZR Index,NZD,2011-08-31,108.16
BISBNZR Index,NZD,2011-09-30,106.49
BISBNZR Index,NZD,2011-10-31,103.66
BISBNZR Index,NZD,2011-11-30,101.53
BISBNZR Index,NZD,2011-12-31,102.1
BISBNZR Index,NZD,2012-01-31,105.44
BISBNZR Index,NZD,2012-02-29,108.49
BISBNZR Index,NZD,2012-03-31,107.31
BISBNZR Index,NZD,2012-04-30,107.18
BISBNZR Index,NZD,2012-05-31,102.91
BISBNZR Index,NZD,2012-06-30,104.83
BISBNZR Index,NZD,2012-07-31,106.9
BISBNZR Index,NZD,2012-08-31,107.24
BISBNZR Index,NZD,2012-09-30,106.76
BISBNZR Index,NZD,2012-10-31,106.7
BISBNZR Index,NZD,2012-11-30,106.78
BISBNZR Index,NZD,2012-12-31,107.89
BISBNZR Index,NZD,2013-01-31,108.96
BISBNZR Index,NZD,2013-02-28,109.74
BISBNZR Index,NZD,2013-03-31,109.13
BISBNZR Index,NZD,2013-04-30,111.59
BISBNZR Index,NZD,2013-05-31,109.69
BISBNZR Index,NZD,2013-06-30,106.32
BISBNZR Index,NZD,2013-07-31,107.52
BISBNZR Index,NZD,2013-08-31,107.83
BISBNZR Index,NZD,2013-09-30,109.85
BISBNZR Index,NZD,2013-10-31,110.96
BISBNZR Index,NZD,2013-11-30,110.89
BISBNZR Index,NZD,2013-12-31,111.12
BISBNZR Index,NZD,2014-01-31,112.58
BISBNZR Index,NZD,2014-02-28,112.24
BISBNZR Index,NZD,2014-03-31,115.09
BISBNZR Index,NZD,2014-04-30,115.22
BISBNZR Index,NZD,2014-05-31,115.08
BISBNZR Index,NZD,2014-06-30,115.43
BISBNZR Index,NZD,2014-07-31,116.27
BISBNZR Index,NZD,2014-08-31,113.51
BISBNZR Index,NZD,2014-09-30,111.12
BISBNZR Index,NZD,2014-10-31,108.74
BISBNZR Index,NZD,2014-11-30,109.9
BISBNZR Index,NZD,2014-12-31,111.01
BISBNZR Index,NZD,2015-01-31,111.26
BISBNZR Index,NZD,2015-02-28,109.35
BISBNZR Index,NZD,2015-03-31,110.88
BISBNZR Index,NZD,2015-04-30,112.15
BISBNZR Index,NZD,2015-05-31,108.29
BISBNZR Index,NZD,2015-06-30,103.44
BISBNZR Index,NZD,2015-07-31,99.95
BISBNZR Index,NZD,2015-08-31,99.53
BISBNZR Index,NZD,2015-09-30,96.8
BISBNZR Index,NZD,2015-10-31,101.1
BISBNZR Index,NZD,2015-11-30,100.33
BISBNZR Index,NZD,2015-12-31,103.07
BISBNZR Index,NZD,2016-01-31,101.49
BISBNZR Index,NZD,2016-02-29,101.41
BISBNZR Index,NZD,2016-03-31,101.28
BISBNZR Index,NZD,2016-04-30,102.09
BISBNZR Index,NZD,2016-05-31,102.16
BISBNZR Index,NZD,2016-06-30,105.48
BISBNZR Index,NZD,2016-07-31,107.23
BISBNZR Index,NZD,2016-08-31,107.67
BISBNZR Index,NZD,2016-09-30,108.88
BISBNZR Index,NZD,2016-10-31,107.39
BISBNZR Index,NZD,2016-11-30,109.27
BISBNZR Index,NZD,2016-12-31,109.87
BISBNZR Index,NZD,2017-01-31,110.76
BISBNZR Index,NZD,2017-02-28,111.18
BISBNZR Index,NZD,2017-03-31,107.85
BISBNZR Index,NZD,2017-04-30,106.78
BISBNZR Index,NZD,2017-05-31,106.09
BISBNZR Index,NZD,2017-06-30,109.3
BISBNZR Index,NZD,2017-07-31,110.28
BISBNZR Index,NZD,2017-08-31,108
BISBNZR Index,NZD,2017-09-30,106.17
BISBNZR Index,NZD,2017-10-31,104.18
BISBNZR Index,NZD,2017-11-30,102.07
BISBNZR Index,NZD,2017-12-31,102.64
BISBNZR Index,NZD,2018-01-31,104.5
BISBNZR Index,NZD,2018-02-28,104.38
BISBNZR Index,NZD,2018-03-31,104.1
BISBNZR Index,NZD,2018-04-30,104.36
BISBNZR Index,NZD,2018-05-31,102.08
BISBNZR Index,NZD,2018-06-30,102.87
BISBUSR Index,USD,1994-01-31,105.42
BISBUSR Index,USD,1994-02-28,104.89
BISBUSR Index,USD,1994-03-31,105.01
BISBUSR Index,USD,1994-04-30,104.93
BISBUSR Index,USD,1994-05-31,104.08
BISBUSR Index,USD,1994-06-30,103.79
BISBUSR Index,USD,1994-07-31,102.37
BISBUSR Index,USD,1994-08-31,102.06
BISBUSR Index,USD,1994-09-30,100.89
BISBUSR Index,USD,1994-10-31,100.05
BISBUSR Index,USD,1994-11-30,100.25
BISBUSR Index,USD,1994-12-31,102.45
BISBUSR Index,USD,1995-01-31,104.68
BISBUSR Index,USD,1995-02-28,103.76
BISBUSR Index,USD,1995-03-31,102.31
BISBUSR Index,USD,1995-04-30,98.25
BISBUSR Index,USD,1995-05-31,97.7
BISBUSR Index,USD,1995-06-30,97.76
BISBUSR Index,USD,1995-07-31,97.71
BISBUSR Index,USD,1995-08-31,100.12
BISBUSR Index,USD,1995-09-30,101.27
BISBUSR Index,USD,1995-10-31,101.25
BISBUSR Index,USD,1995-11-30,102.35
BISBUSR Index,USD,1995-12-31,102.69
BISBUSR Index,USD,1996-01-31,103.22
BISBUSR Index,USD,1996-02-29,103.17
BISBUSR Index,USD,1996-03-31,103.2
BISBUSR Index,USD,1996-04-30,103.08
BISBUSR Index,USD,1996-05-31,103.29
BISBUSR Index,USD,1996-06-30,103.62
BISBUSR Index,USD,1996-07-31,103.66
BISBUSR Index,USD,1996-08-31,102.91
BISBUSR Index,USD,1996-09-30,103.27
BISBUSR Index,USD,1996-10-31,103.88
BISBUSR Index,USD,1996-11-30,103.39
BISBUSR Index,USD,1996-12-31,103.99
BISBUSR Index,USD,1997-01-31,104.86
BISBUSR Index,USD,1997-02-28,106.62
BISBUSR Index,USD,1997-03-31,107.62
BISBUSR Index,USD,1997-04-30,107.84
BISBUSR Index,USD,1997-05-31,106.29
BISBUSR Index,USD,1997-06-30,105.93
BISBUSR Index,USD,1997-07-31,107.04
BISBUSR Index,USD,1997-08-31,108.85
BISBUSR Index,USD,1997-09-30,109.01
BISBUSR Index,USD,1997-10-31,109.54
BISBUSR Index,USD,1997-11-30,111.33
BISBUSR Index,USD,1997-12-31,114.82
BISBUSR Index,USD,1998-01-31,117.66
BISBUSR Index,USD,1998-02-28,115.88
BISBUSR Index,USD,1998-03-31,115.38
BISBUSR Index,USD,1998-04-30,115.17
BISBUSR Index,USD,1998-05-31,115.99
BISBUSR Index,USD,1998-06-30,118.52
BISBUSR Index,USD,1998-07-31,119.04
BISBUSR Index,USD,1998-08-31,121.11
BISBUSR Index,USD,1998-09-30,119.05
BISBUSR Index,USD,1998-10-31,115.51
BISBUSR Index,USD,1998-11-30,115.13
BISBUSR Index,USD,1998-12-31,114.06
BISBUSR Index,USD,1999-01-31,114.12
BISBUSR Index,USD,1999-02-28,115.33
BISBUSR Index,USD,1999-03-31,116.76
BISBUSR Index,USD,1999-04-30,116.39
BISBUSR Index,USD,1999-05-31,116.09
BISBUSR Index,USD,1999-06-30,116.75
BISBUSR Index,USD,1999-07-31,117.13
BISBUSR Index,USD,1999-08-31,115.81
BISBUSR Index,USD,1999-09-30,115.07
BISBUSR Index,USD,1999-10-31,114.59
BISBUSR Index,USD,1999-11-30,114.83
BISBUSR Index,USD,1999-12-31,114.71
BISBUSR Index,USD,2000-01-31,114.49
BISBUSR Index,USD,2000-02-29,116.15
BISBUSR Index,USD,2000-03-31,116.86
BISBUSR Index,USD,2000-04-30,117.4
BISBUSR Index,USD,2000-05-31,120.17
BISBUSR Index,USD,2000-06-30,119.24
BISBUSR Index,USD,2000-07-31,119.48
BISBUSR Index,USD,2000-08-31,120.11
BISBUSR Index,USD,2000-09-30,121.34
BISBUSR Index,USD,2000-10-31,123.19
BISBUSR Index,USD,2000-11-30,123.81
BISBUSR Index,USD,2000-12-31,122.47
BISBUSR Index,USD,2001-01-31,123
BISBUSR Index,USD,2001-02-28,123.99
BISBUSR Index,USD,2001-03-31,126.03
BISBUSR Index,USD,2001-04-30,126.94
BISBUSR Index,USD,2001-05-31,126.76
BISBUSR Index,USD,2001-06-30,127.7
BISBUSR Index,USD,2001-07-31,128.07
BISBUSR Index,USD,2001-08-31,125.87
BISBUSR Index,USD,2001-09-30,126.39
BISBUSR Index,USD,2001-10-31,126.72
BISBUSR Index,USD,2001-11-30,127.32
BISBUSR Index,USD,2001-12-31,126.81
BISBUSR Index,USD,2002-01-31,128.12
BISBUSR Index,USD,2002-02-28,128.97
BISBUSR Index,USD,2002-03-31,128.67
BISBUSR Index,USD,2002-04-30,128.35
BISBUSR Index,USD,2002-05-31,126.61
BISBUSR Index,USD,2002-06-30,125.23
BISBUSR Index,USD,2002-07-31,123.58
BISBUSR Index,USD,2002-08-31,125.05
BISBUSR Index,USD,2002-09-30,125.65
BISBUSR Index,USD,2002-10-31,126.53
BISBUSR Index,USD,2002-11-30,124.9
BISBUSR Index,USD,2002-12-31,123.79
BISBUSR Index,USD,2003-01-31,122.25
BISBUSR Index,USD,2003-02-28,122.61
BISBUSR Index,USD,2003-03-31,122.43
BISBUSR Index,USD,2003-04-30,121.23
BISBUSR Index,USD,2003-05-31,116.9
BISBUSR Index,USD,2003-06-30,116.89
BISBUSR Index,USD,2003-07-31,118.15
BISBUSR Index,USD,2003-08-31,119.75
BISBUSR Index,USD,2003-09-30,118.44
BISBUSR Index,USD,2003-10-31,115.73
BISBUSR Index,USD,2003-11-30,114.89
BISBUSR Index,USD,2003-12-31,112.92
BISBUSR Index,USD,2004-01-31,111.3
BISBUSR Index,USD,2004-02-29,112.13
BISBUSR Index,USD,2004-03-31,113.62
BISBUSR Index,USD,2004-04-30,114.44
BISBUSR Index,USD,2004-05-31,116.68
BISBUSR Index,USD,2004-06-30,115.89
BISBUSR Index,USD,2004-07-31,114.79
BISBUSR Index,USD,2004-08-31,114.87
BISBUSR Index,USD,2004-09-30,114.21
BISBUSR Index,USD,2004-10-31,112.85
BISBUSR Index,USD,2004-11-30,109.72
BISBUSR Index,USD,2004-12-31,107.94
BISBUSR Index,USD,2005-01-31,108.74
BISBUSR Index,USD,2005-02-28,108.95
BISBUSR Index,USD,2005-03-31,108.89
BISBUSR Index,USD,2005-04-30,110.38
BISBUSR Index,USD,2005-05-31,110.65
BISBUSR Index,USD,2005-06-30,111.96
BISBUSR Index,USD,2005-07-31,112.68
BISBUSR Index,USD,2005-08-31,111.52
BISBUSR Index,USD,2005-09-30,112.19
BISBUSR Index,USD,2005-10-31,113.49
BISBUSR Index,USD,2005-11-30,113.42
BISBUSR Index,USD,2005-12-31,112.02
BISBUSR Index,USD,2006-01-31,110.99
BISBUSR Index,USD,2006-02-28,111.16
BISBUSR Index,USD,2006-03-31,111.84
BISBUSR Index,USD,2006-04-30,111.52
BISBUSR Index,USD,2006-05-31,109.55
BISBUSR Index,USD,2006-06-30,111.26
BISBUSR Index,USD,2006-07-31,111.21
BISBUSR Index,USD,2006-08-31,110.39
BISBUSR Index,USD,2006-09-30,109.93
BISBUSR Index,USD,2006-10-31,109.69
BISBUSR Index,USD,2006-11-30,108.35
BISBUSR Index,USD,2006-12-31,107.08
BISBUSR Index,USD,2007-01-31,108.49
BISBUSR Index,USD,2007-02-28,108.23
BISBUSR Index,USD,2007-03-31,108.34
BISBUSR Index,USD,2007-04-30,107.23
BISBUSR Index,USD,2007-05-31,106.77
BISBUSR Index,USD,2007-06-30,106.64
BISBUSR Index,USD,2007-07-31,105
BISBUSR Index,USD,2007-08-31,104.97
BISBUSR Index,USD,2007-09-30,103.46
BISBUSR Index,USD,2007-10-31,101.21
BISBUSR Index,USD,2007-11-30,99.69
BISBUSR Index,USD,2007-12-31,100.13
BISBUSR Index,USD,2008-01-31,99.51
BISBUSR Index,USD,2008-02-29,98.15
BISBUSR Index,USD,2008-03-31,96.65
BISBUSR Index,USD,2008-04-30,96.37
BISBUSR Index,USD,2008-05-31,97.09
BISBUSR Index,USD,2008-06-30,97.71
BISBUSR Index,USD,2008-07-31,97.12
BISBUSR Index,USD,2008-08-31,99.06
BISBUSR Index,USD,2008-09-30,101.14
BISBUSR Index,USD,2008-10-31,106.82
BISBUSR Index,USD,2008-11-30,107.9
BISBUSR Index,USD,2008-12-31,106.09
BISBUSR Index,USD,2009-01-31,107.17
BISBUSR Index,USD,2009-02-28,110.06
BISBUSR Index,USD,2009-03-31,110.69
BISBUSR Index,USD,2009-04-30,108.08
BISBUSR Index,USD,2009-05-31,105.04
BISBUSR Index,USD,2009-06-30,104.63
BISBUSR Index,USD,2009-07-31,104.17
BISBUSR Index,USD,2009-08-31,102.72
BISBUSR Index,USD,2009-09-30,101.81
BISBUSR Index,USD,2009-10-31,100.35
BISBUSR Index,USD,2009-11-30,99.66
BISBUSR Index,USD,2009-12-31,99.58
BISBUSR Index,USD,2010-01-31,100.09
BISBUSR Index,USD,2010-02-28,101.08
BISBUSR Index,USD,2010-03-31,100.5
BISBUSR Index,USD,2010-04-30,99.92
BISBUSR Index,USD,2010-05-31,102.91
BISBUSR Index,USD,2010-06-30,103.63
BISBUSR Index,USD,2010-07-31,101.84
BISBUSR Index,USD,2010-08-31,100.79
BISBUSR Index,USD,2010-09-30,99.59
BISBUSR Index,USD,2010-10-31,96.4
BISBUSR Index,USD,2010-11-30,96.34
BISBUSR Index,USD,2010-12-31,96.92
BISBUSR Index,USD,2011-01-31,95.96
BISBUSR Index,USD,2011-02-28,95.17
BISBUSR Index,USD,2011-03-31,94.74
BISBUSR Index,USD,2011-04-30,93.48
BISBUSR Index,USD,2011-05-31,93.67
BISBUSR Index,USD,2011-06-30,93.64
BISBUSR Index,USD,2011-07-31,93
BISBUSR Index,USD,2011-08-31,93.51
BISBUSR Index,USD,2011-09-30,96.04
BISBUSR Index,USD,2011-10-31,96.62
BISBUSR Index,USD,2011-11-30,96.99
BISBUSR Index,USD,2011-12-31,97.36
BISBUSR Index,USD,2012-01-31,97.02
BISBUSR Index,USD,2012-02-29,95.45
BISBUSR Index,USD,2012-03-31,96.29
BISBUSR Index,USD,2012-04-30,96.69
BISBUSR Index,USD,2012-05-31,98.42
BISBUSR Index,USD,2012-06-30,99.81
BISBUSR Index,USD,2012-07-31,99.13
BISBUSR Index,USD,2012-08-31,98.45
BISBUSR Index,USD,2012-09-30,96.95
BISBUSR Index,USD,2012-10-31,96.38
BISBUSR Index,USD,2012-11-30,96.56
BISBUSR Index,USD,2012-12-31,95.4
BISBUSR Index,USD,2013-01-31,95.61
BISBUSR Index,USD,2013-02-28,96.51
BISBUSR Index,USD,2013-03-31,97.58
BISBUSR Index,USD,2013-04-30,97
BISBUSR Index,USD,2013-05-31,97.68
BISBUSR Index,USD,2013-06-30,98.49
BISBUSR Index,USD,2013-07-31,99.02
BISBUSR Index,USD,2013-08-31,98.71
BISBUSR Index,USD,2013-09-30,98.22
BISBUSR Index,USD,2013-10-31,96.83
BISBUSR Index,USD,2013-11-30,97.3
BISBUSR Index,USD,2013-12-31,97.24
BISBUSR Index,USD,2014-01-31,98.34
BISBUSR Index,USD,2014-02-28,98.43
BISBUSR Index,USD,2014-03-31,98.74
BISBUSR Index,USD,2014-04-30,98.47
BISBUSR Index,USD,2014-05-31,98.34
BISBUSR Index,USD,2014-06-30,98.65
BISBUSR Index,USD,2014-07-31,98.35
BISBUSR Index,USD,2014-08-31,98.93
BISBUSR Index,USD,2014-09-30,100.16
BISBUSR Index,USD,2014-10-31,101.09
BISBUSR Index,USD,2014-11-30,102.29
BISBUSR Index,USD,2014-12-31,103.99
BISBUSR Index,USD,2015-01-31,105.97
BISBUSR Index,USD,2015-02-28,107.31
BISBUSR Index,USD,2015-03-31,109.52
BISBUSR Index,USD,2015-04-30,108.91
BISBUSR Index,USD,2015-05-31,108.34
BISBUSR Index,USD,2015-06-30,109.4
BISBUSR Index,USD,2015-07-31,111.16
BISBUSR Index,USD,2015-08-31,112.7
BISBUSR Index,USD,2015-09-30,113.09
BISBUSR Index,USD,2015-10-31,111.95
BISBUSR Index,USD,2015-11-30,113.42
BISBUSR Index,USD,2015-12-31,114
BISBUSR Index,USD,2016-01-31,116.66
BISBUSR Index,USD,2016-02-29,114.95
BISBUSR Index,USD,2016-03-31,113.06
BISBUSR Index,USD,2016-04-30,111.57
BISBUSR Index,USD,2016-05-31,113.06
BISBUSR Index,USD,2016-06-30,113.65
BISBUSR Index,USD,2016-07-31,114.05
BISBUSR Index,USD,2016-08-31,112.97
BISBUSR Index,USD,2016-09-30,113.66
BISBUSR Index,USD,2016-10-31,114.53
BISBUSR Index,USD,2016-11-30,117.09
BISBUSR Index,USD,2016-12-31,118.86
BISBUSR Index,USD,2017-01-31,118.95
BISBUSR Index,USD,2017-02-28,117.19
BISBUSR Index,USD,2017-03-31,116.63
BISBUSR Index,USD,2017-04-30,115.81
BISBUSR Index,USD,2017-05-31,115.41
BISBUSR Index,USD,2017-06-30,113.91
BISBUSR Index,USD,2017-07-31,112.24
BISBUSR Index,USD,2017-08-31,110.81
BISBUSR Index,USD,2017-09-30,109.94
BISBUSR Index,USD,2017-10-31,111.59
BISBUSR Index,USD,2017-11-30,111.54
BISBUSR Index,USD,2017-12-31,110.81
BISBUSR Index,USD,2018-01-31,108.76
BISBUSR Index,USD,2018-02-28,110.55
BISBUSR Index,USD,2018-03-31,111.43
BISBUSR Index,USD,2018-04-30,111.85
BISBUSR Index,USD,2018-05-31,115.36
BISBUSR Index,USD,2018-06-30,117.34
BISBNOR Index,NOK,1994-01-31,91.9
BISBNOR Index,NOK,1994-02-28,91.47
BISBNOR Index,NOK,1994-03-31,92.3
BISBNOR Index,NOK,1994-04-30,91.94
BISBNOR Index,NOK,1994-05-31,92.48
BISBNOR Index,NOK,1994-06-30,93.21
BISBNOR Index,NOK,1994-07-31,94.1
BISBNOR Index,NOK,1994-08-31,93.79
BISBNOR Index,NOK,1994-09-30,93.73
BISBNOR Index,NOK,1994-10-31,94.51
BISBNOR Index,NOK,1994-11-30,93.66
BISBNOR Index,NOK,1994-12-31,93.4
BISBNOR Index,NOK,1995-01-31,94.59
BISBNOR Index,NOK,1995-02-28,95.07
BISBNOR Index,NOK,1995-03-31,96.95
BISBNOR Index,NOK,1995-04-30,96.13
BISBNOR Index,NOK,1995-05-31,95.37
BISBNOR Index,NOK,1995-06-30,95.8
BISBNOR Index,NOK,1995-07-31,96.23
BISBNOR Index,NOK,1995-08-31,95.66
BISBNOR Index,NOK,1995-09-30,95.71
BISBNOR Index,NOK,1995-10-31,96.09
BISBNOR Index,NOK,1995-11-30,95.37
BISBNOR Index,NOK,1995-12-31,94.62
BISBNOR Index,NOK,1996-01-31,94.09
BISBNOR Index,NOK,1996-02-29,94.47
BISBNOR Index,NOK,1996-03-31,94.17
BISBNOR Index,NOK,1996-04-30,93.89
BISBNOR Index,NOK,1996-05-31,93.52
BISBNOR Index,NOK,1996-06-30,93.85
BISBNOR Index,NOK,1996-07-31,94.67
BISBNOR Index,NOK,1996-08-31,94.6
BISBNOR Index,NOK,1996-09-30,94.6
BISBNOR Index,NOK,1996-10-31,94.83
BISBNOR Index,NOK,1996-11-30,95.49
BISBNOR Index,NOK,1996-12-31,95.25
BISBNOR Index,NOK,1997-01-31,98.14
BISBNOR Index,NOK,1997-02-28,98.82
BISBNOR Index,NOK,1997-03-31,97.54
BISBNOR Index,NOK,1997-04-30,95.14
BISBNOR Index,NOK,1997-05-31,93.37
BISBNOR Index,NOK,1997-06-30,92.01
BISBNOR Index,NOK,1997-07-31,90.58
BISBNOR Index,NOK,1997-08-31,90.32
BISBNOR Index,NOK,1997-09-30,92.86
BISBNOR Index,NOK,1997-10-31,94.97
BISBNOR Index,NOK,1997-11-30,94.62
BISBNOR Index,NOK,1997-12-31,94.68
BISBNOR Index,NOK,1998-01-31,94.17
BISBNOR Index,NOK,1998-02-28,93.18
BISBNOR Index,NOK,1998-03-31,93.08
BISBNOR Index,NOK,1998-04-30,92.84
BISBNOR Index,NOK,1998-05-31,92.94
BISBNOR Index,NOK,1998-06-30,92.75
BISBNOR Index,NOK,1998-07-31,92.54
BISBNOR Index,NOK,1998-08-31,91.47
BISBNOR Index,NOK,1998-09-30,90.98
BISBNOR Index,NOK,1998-10-31,90.1
BISBNOR Index,NOK,1998-11-30,91.47
BISBNOR Index,NOK,1998-12-31,89.42
BISBNOR Index,NOK,1999-01-31,91.68
BISBNOR Index,NOK,1999-02-28,90.61
BISBNOR Index,NOK,1999-03-31,91.91
BISBNOR Index,NOK,1999-04-30,93.31
BISBNOR Index,NOK,1999-05-31,93.83
BISBNOR Index,NOK,1999-06-30,93.65
BISBNOR Index,NOK,1999-07-31,93.18
BISBNOR Index,NOK,1999-08-31,92.17
BISBNOR Index,NOK,1999-09-30,92.29
BISBNOR Index,NOK,1999-10-31,92.43
BISBNOR Index,NOK,1999-11-30,92.65
BISBNOR Index,NOK,1999-12-31,92.67
BISBNOR Index,NOK,2000-01-31,92.98
BISBNOR Index,NOK,2000-02-29,92.49
BISBNOR Index,NOK,2000-03-31,91.28
BISBNOR Index,NOK,2000-04-30,90.1
BISBNOR Index,NOK,2000-05-31,88.78
BISBNOR Index,NOK,2000-06-30,90.01
BISBNOR Index,NOK,2000-07-31,90.36
BISBNOR Index,NOK,2000-08-31,89.99
BISBNOR Index,NOK,2000-09-30,90.24
BISBNOR Index,NOK,2000-10-31,90.01
BISBNOR Index,NOK,2000-11-30,90.9
BISBNOR Index,NOK,2000-12-31,90.64
BISBNOR Index,NOK,2001-01-31,92.36
BISBNOR Index,NOK,2001-02-28,92.73
BISBNOR Index,NOK,2001-03-31,93.41
BISBNOR Index,NOK,2001-04-30,93.38
BISBNOR Index,NOK,2001-05-31,93.94
BISBNOR Index,NOK,2001-06-30,94.11
BISBNOR Index,NOK,2001-07-31,93.28
